store_id,customer_id,product_id,product_category,date,amount,single_price,transaction_id
Store 09,Customer 1598,91997.0,Movies,2006-01-02 07:00:00,6.0,32.9,6237.0
Store 12,Customer 544,26067.0,Toys,2005-04-23 07:00:00,5.0,93.0,6238.0
Store 10,Customer 463,75809.0,Health,2007-05-27 07:00:00,5.0,83.3,6239.0
Store 13,Customer 1635,92801.0,Movies,2005-05-26 07:00:00,3.0,61.6,6240.0
Store 01,Customer 1734,84805.0,Toys,2007-03-26 07:00:00,7.0,76.1,6241.0
Store 13,Customer 120,45236.0,Toys,2005-06-05 07:00:00,2.0,50.6,6242.0
Store 11,Customer 378,77615.0,Books,2008-06-25 07:00:00,2.0,19.8,6243.0
Store 10,Customer 1391,89294.0,Books,2006-11-28 07:00:00,8.0,68.0,6244.0
Store 14,Customer 548,35143.0,Toys,2005-03-13 07:00:00,2.0,86.2,6245.0
Store 15,Customer 1976,40541.0,Health,2006-06-14 07:00:00,1.0,69.4,6246.0
Store 09,Customer 636,88468.0,Electronics,2007-06-28 07:00:00,7.0,37.9,6247.0
Store 08,Customer 1160,65038.0,Sports,2008-09-13 07:00:00,8.0,73.9,6248.0
Store 01,Customer 1155,44693.0,Health,2005-09-27 07:00:00,3.0,17.0,6249.0
Store 15,Customer 1298,97762.0,Clothing,2005-09-20 07:00:00,6.0,82.2,6250.0
Store 03,Customer 1641,62939.0,Toys,2005-06-04 07:00:00,9.0,63.6,6251.0
Store 12,Customer 153,98673.0,Electronics,2006-07-17 07:00:00,9.0,23.6,6252.0
Store 06,Customer 1518,16801.0,Sports,2008-11-27 07:00:00,2.0,17.7,6253.0
Store 15,Customer 1711,73506.0,Sports,2006-07-10 07:00:00,3.0,76.5,6254.0
Store 13,Customer 450,83702.0,Electronics,2005-11-20 07:00:00,5.0,21.6,6255.0
Store 11,Customer 1373,78903.0,Books,2007-10-08 07:00:00,1.0,86.3,6256.0
Store 12,Customer 673,79258.0,Electronics,2006-10-18 07:00:00,7.0,62.3,6257.0
Store 01,Customer 294,94466.0,Home/Garden,2007-08-26 07:00:00,5.0,67.8,6258.0
Store 04,Customer 1878,70412.0,Electronics,2007-12-19 07:00:00,5.0,69.4,6259.0
Store 05,Customer 1029,43578.0,Sports,2007-07-18 07:00:00,6.0,89.3,6260.0
Store 08,Customer 490,72753.0,Books,2006-11-12 07:00:00,6.0,66.4,6261.0
Store 13,Customer 1414,52389.0,Books,2007-10-19 07:00:00,7.0,43.0,6262.0
Store 13,Customer 1685,18097.0,Sports,2007-05-15 07:00:00,6.0,67.3,6263.0
Store 14,Customer 1429,19785.0,Books,2007-02-14 07:00:00,3.0,46.7,6264.0
Store 03,Customer 1438,98040.0,Sports,2007-12-16 07:00:00,9.0,10.0,6265.0
Store 06,Customer 1217,58669.0,Toys,2006-07-24 07:00:00,4.0,62.1,6266.0
Store 14,Customer 1744,96418.0,Books,2006-10-20 07:00:00,1.0,36.5,6267.0
Store 15,Customer 1372,81381.0,Clothing,2005-04-27 07:00:00,7.0,30.0,6268.0
Store 14,Customer 1096,72727.0,Movies,2005-10-23 07:00:00,9.0,42.7,6269.0
Store 07,Customer 1671,52874.0,Health,2005-08-09 07:00:00,2.0,65.6,6270.0
Store 12,Customer 1757,63579.0,Health,2008-04-02 07:00:00,4.0,25.6,6271.0
Store 12,Customer 288,66020.0,Toys,2008-07-08 07:00:00,2.0,26.4,6272.0
Store 03,Customer 1307,99164.0,Clothing,2007-03-29 07:00:00,6.0,100.0,6273.0
Store 04,Customer 316,52881.0,Movies,2006-08-24 07:00:00,5.0,65.7,6274.0
Store 02,Customer 1638,94822.0,Books,2007-08-27 07:00:00,3.0,52.1,6275.0
Store 07,Customer 1204,65074.0,Health,2006-11-10 07:00:00,3.0,93.6,6276.0
Store 10,Customer 1928,24078.0,Toys,2008-03-25 07:00:00,7.0,26.9,6277.0
Store 03,Customer 1206,77399.0,Movies,2007-12-14 07:00:00,9.0,99.8,6278.0
Store 03,Customer 719,88210.0,Movies,2008-08-07 07:00:00,5.0,91.4,6279.0
Store 10,Customer 1558,80231.0,Movies,2005-02-11 07:00:00,6.0,75.8,6280.0
Store 03,Customer 219,57229.0,Toys,2008-08-31 07:00:00,7.0,86.0,6281.0
Store 04,Customer 1302,16252.0,Clothing,2008-09-02 07:00:00,8.0,66.3,6282.0
Store 10,Customer 24,26845.0,Toys,2006-12-04 07:00:00,1.0,42.8,6283.0
Store 01,Customer 1513,33299.0,Movies,2008-09-30 07:00:00,7.0,67.7,6284.0
Store 06,Customer 1183,37130.0,Books,2007-07-24 07:00:00,4.0,21.2,6285.0
Store 11,Customer 1554,26469.0,Sports,2007-05-15 07:00:00,3.0,67.4,6286.0
Store 01,Customer 328,62703.0,Home/Garden,2008-06-09 07:00:00,7.0,82.5,6287.0
Store 02,Customer 395,70021.0,Health,2006-02-06 07:00:00,7.0,67.5,6288.0
Store 12,Customer 1010,28109.0,Sports,2007-05-12 07:00:00,9.0,89.0,6289.0
Store 03,Customer 173,88865.0,Home/Garden,2007-05-02 07:00:00,4.0,47.8,6290.0
Store 10,Customer 1065,92163.0,Movies,2007-10-27 07:00:00,7.0,89.5,6291.0
Store 08,Customer 1443,55546.0,Sports,2006-02-05 07:00:00,4.0,22.8,6292.0
Store 03,Customer 1506,95432.0,Electronics,2008-01-14 07:00:00,1.0,45.8,6293.0
Store 03,Customer 1923,28029.0,Movies,2006-04-18 07:00:00,7.0,93.5,6294.0
Store 14,Customer 35,23860.0,Books,2005-02-26 07:00:00,6.0,93.4,6295.0
Store 10,Customer 1883,90802.0,Sports,2005-10-17 07:00:00,9.0,85.2,6296.0
Store 03,Customer 1174,72120.0,Electronics,2007-08-23 07:00:00,9.0,99.9,6297.0
Store 02,Customer 388,46258.0,Home/Garden,2005-05-04 07:00:00,5.0,81.0,6298.0
Store 14,Customer 447,55570.0,Toys,2005-02-04 07:00:00,5.0,98.2,6299.0
Store 05,Customer 85,77342.0,Toys,2008-06-06 07:00:00,3.0,67.8,6300.0
Store 07,Customer 745,77218.0,Toys,2006-04-05 07:00:00,7.0,80.5,6301.0
Store 11,Customer 187,11787.0,Books,2006-09-21 07:00:00,1.0,90.0,6302.0
Store 04,Customer 477,13439.0,Toys,2006-08-20 07:00:00,4.0,79.7,6303.0
Store 06,Customer 12,58470.0,Home/Garden,2005-04-05 07:00:00,5.0,10.5,6304.0
Store 13,Customer 1233,52593.0,Toys,2007-02-18 07:00:00,6.0,38.2,6305.0
Store 02,Customer 75,71924.0,Electronics,2006-03-19 07:00:00,6.0,98.9,6306.0
Store 07,Customer 881,59034.0,Electronics,2006-05-25 07:00:00,1.0,84.5,6307.0
Store 01,Customer 1722,78615.0,Books,2005-05-26 07:00:00,6.0,19.7,6308.0
Store 12,Customer 1133,72138.0,Clothing,2008-08-11 07:00:00,9.0,10.6,6309.0
Store 15,Customer 711,17181.0,Toys,2006-10-24 07:00:00,6.0,16.7,6310.0
Store 04,Customer 375,13655.0,Sports,2005-07-10 07:00:00,1.0,97.8,6311.0
Store 04,Customer 1905,12600.0,Health,2007-08-08 07:00:00,5.0,13.5,6312.0
Store 04,Customer 1292,64425.0,Books,2007-08-05 07:00:00,2.0,22.7,6313.0
Store 07,Customer 412,73726.0,Home/Garden,2005-03-09 07:00:00,1.0,24.1,6314.0
Store 02,Customer 1927,91960.0,Sports,2007-08-06 07:00:00,8.0,47.1,6315.0
Store 11,Customer 1160,43917.0,Toys,2006-05-08 07:00:00,7.0,16.9,6316.0
Store 07,Customer 186,12556.0,Books,2006-07-20 07:00:00,9.0,82.5,6317.0
Store 01,Customer 1036,68036.0,Electronics,2008-01-01 07:00:00,8.0,16.0,6318.0
Store 14,Customer 596,85195.0,Home/Garden,2007-12-22 07:00:00,6.0,66.7,6319.0
Store 09,Customer 995,41156.0,Clothing,2006-09-26 07:00:00,9.0,61.1,6320.0
Store 14,Customer 357,47162.0,Clothing,2007-05-14 07:00:00,6.0,62.7,6321.0
Store 08,Customer 1177,47769.0,Movies,2008-03-02 07:00:00,9.0,24.4,6322.0
Store 06,Customer 1085,69745.0,Toys,2007-03-14 07:00:00,2.0,22.3,6323.0
Store 01,Customer 1310,86524.0,Sports,2007-06-18 07:00:00,9.0,46.5,6324.0
Store 06,Customer 29,38078.0,Clothing,2006-05-15 07:00:00,7.0,73.0,6325.0
Store 04,Customer 1516,25042.0,Toys,2005-07-22 07:00:00,3.0,94.5,6326.0
Store 09,Customer 1894,48824.0,Toys,2008-04-01 07:00:00,4.0,70.1,6327.0
Store 04,Customer 807,18581.0,Home/Garden,2005-08-24 07:00:00,2.0,92.1,6328.0
Store 08,Customer 89,68773.0,Home/Garden,2007-07-18 07:00:00,2.0,94.9,6329.0
Store 10,Customer 1521,96129.0,Sports,2007-07-31 07:00:00,7.0,99.3,6330.0
Store 10,Customer 1392,80118.0,Sports,2007-01-01 07:00:00,1.0,32.6,6331.0
Store 12,Customer 1847,96834.0,Electronics,2005-11-17 07:00:00,2.0,24.1,6332.0
Store 04,Customer 630,73809.0,Sports,2007-05-30 07:00:00,4.0,54.2,6333.0
Store 07,Customer 528,24234.0,Movies,2005-10-29 07:00:00,3.0,25.9,6334.0
Store 15,Customer 1252,56882.0,Books,2007-01-17 07:00:00,6.0,39.3,6335.0
Store 07,Customer 1629,51291.0,Toys,2007-08-01 07:00:00,7.0,22.2,6336.0
Store 05,Customer 875,67497.0,Clothing,2007-02-27 07:00:00,8.0,39.1,6337.0
Store 08,Customer 1418,91346.0,Sports,2005-11-07 07:00:00,7.0,86.9,6338.0
Store 03,Customer 927,19359.0,Movies,2007-12-26 07:00:00,3.0,47.2,6339.0
Store 05,Customer 1126,55007.0,Movies,2005-10-12 07:00:00,7.0,23.7,6340.0
Store 12,Customer 359,79231.0,Toys,2008-02-03 07:00:00,8.0,97.1,6341.0
Store 12,Customer 1374,88994.0,Clothing,2008-05-21 07:00:00,4.0,65.3,6342.0
Store 08,Customer 1015,83335.0,Sports,2005-03-07 07:00:00,3.0,39.1,6343.0
Store 05,Customer 428,63046.0,Health,2005-03-30 07:00:00,9.0,55.7,6344.0
Store 05,Customer 523,54861.0,Health,2008-08-09 07:00:00,9.0,97.6,6345.0
Store 10,Customer 374,35787.0,Books,2005-08-29 07:00:00,8.0,44.6,6346.0
Store 04,Customer 587,19154.0,Toys,2007-08-10 07:00:00,4.0,52.1,6347.0
Store 10,Customer 234,93732.0,Electronics,2005-05-05 07:00:00,3.0,78.8,6348.0
Store 13,Customer 547,66573.0,Home/Garden,2007-08-29 07:00:00,6.0,40.5,6349.0
Store 11,Customer 306,54084.0,Clothing,2005-10-30 07:00:00,6.0,92.1,6350.0
Store 01,Customer 568,89505.0,Books,2008-08-15 07:00:00,4.0,70.8,6351.0
Store 05,Customer 792,66344.0,Electronics,2007-10-25 07:00:00,8.0,44.9,6352.0
Store 04,Customer 462,84770.0,Home/Garden,2008-06-17 07:00:00,2.0,95.5,6353.0
Store 02,Customer 1040,34302.0,Books,2007-12-18 07:00:00,8.0,39.2,6354.0
Store 04,Customer 503,17338.0,Electronics,2006-05-31 07:00:00,2.0,68.1,6355.0
Store 03,Customer 1369,80916.0,Sports,2005-02-08 07:00:00,6.0,28.0,6356.0
Store 15,Customer 1151,86600.0,Sports,2006-11-16 07:00:00,4.0,48.3,6357.0
Store 09,Customer 229,99304.0,Movies,2008-07-04 07:00:00,1.0,98.0,6358.0
Store 01,Customer 163,77202.0,Health,2007-08-01 07:00:00,1.0,21.1,6359.0
Store 01,Customer 638,78087.0,Home/Garden,2005-07-16 07:00:00,5.0,46.4,6360.0
Store 01,Customer 748,77668.0,Toys,2005-07-13 07:00:00,7.0,10.1,6361.0
Store 07,Customer 1133,30829.0,Electronics,2008-01-24 07:00:00,1.0,21.5,6362.0
Store 03,Customer 616,17122.0,Electronics,2007-05-10 07:00:00,8.0,71.2,6363.0
Store 07,Customer 1926,72613.0,Sports,2007-09-23 07:00:00,5.0,84.9,6364.0
Store 10,Customer 1651,16473.0,Books,2005-12-13 07:00:00,3.0,80.4,6365.0
Store 09,Customer 1883,48859.0,Toys,2007-08-30 07:00:00,3.0,54.7,6366.0
Store 02,Customer 343,66695.0,Clothing,2005-08-28 07:00:00,8.0,16.7,6367.0
Store 01,Customer 692,64344.0,Electronics,2008-08-02 07:00:00,9.0,88.7,6368.0
Store 11,Customer 1469,37800.0,Movies,2007-05-08 07:00:00,1.0,72.7,6369.0
Store 14,Customer 1277,31198.0,Sports,2008-05-10 07:00:00,3.0,62.2,6370.0
Store 02,Customer 1494,24729.0,Movies,2005-08-04 07:00:00,5.0,12.0,6371.0
Store 12,Customer 956,19279.0,Electronics,2007-10-28 07:00:00,1.0,24.1,6372.0
Store 15,Customer 42,86482.0,Sports,2005-10-09 07:00:00,5.0,50.8,6373.0
Store 06,Customer 1566,53322.0,Toys,2007-06-12 07:00:00,3.0,50.4,6374.0
Store 01,Customer 803,44823.0,Electronics,2007-04-06 07:00:00,8.0,60.1,6375.0
Store 05,Customer 763,27604.0,Toys,2007-10-16 07:00:00,7.0,60.4,6376.0
Store 02,Customer 906,44813.0,Sports,2007-04-18 07:00:00,2.0,21.4,6377.0
Store 15,Customer 856,49848.0,Home/Garden,2006-03-12 07:00:00,9.0,58.9,6378.0
Store 03,Customer 1784,64109.0,Movies,2008-04-19 07:00:00,1.0,29.4,6379.0
Store 05,Customer 1730,25947.0,Sports,2007-08-12 07:00:00,4.0,62.9,6380.0
Store 10,Customer 1533,19151.0,Movies,2005-03-19 07:00:00,1.0,34.9,6381.0
Store 02,Customer 1238,30583.0,Sports,2007-08-01 07:00:00,8.0,13.8,6382.0
Store 14,Customer 1561,14595.0,Movies,2005-02-08 07:00:00,5.0,22.4,6383.0
Store 01,Customer 655,50214.0,Electronics,2007-02-15 07:00:00,5.0,33.0,6384.0
Store 08,Customer 546,66956.0,Toys,2006-03-04 07:00:00,1.0,79.5,6385.0
Store 02,Customer 371,86563.0,Electronics,2007-03-07 07:00:00,9.0,42.2,6386.0
Store 08,Customer 1419,73058.0,Sports,2005-08-18 07:00:00,5.0,73.2,6387.0
Store 10,Customer 727,10741.0,Clothing,2008-03-01 07:00:00,6.0,63.5,6388.0
Store 10,Customer 203,95320.0,Home/Garden,2005-10-20 07:00:00,9.0,36.3,6389.0
Store 03,Customer 659,46243.0,Movies,2007-02-13 07:00:00,2.0,12.5,6390.0
Store 05,Customer 1631,46661.0,Sports,2007-08-28 07:00:00,1.0,98.4,6391.0
Store 14,Customer 1059,73114.0,Books,2008-02-06 07:00:00,9.0,23.5,6392.0
Store 13,Customer 514,21593.0,Health,2008-06-13 07:00:00,7.0,49.2,6393.0
Store 14,Customer 843,23355.0,Clothing,2006-05-27 07:00:00,1.0,31.5,6394.0
Store 11,Customer 811,16538.0,Toys,2006-03-09 07:00:00,2.0,83.8,6395.0
Store 13,Customer 1461,15083.0,Toys,2005-04-22 07:00:00,9.0,69.2,6396.0
Store 06,Customer 1364,98572.0,Home/Garden,2005-10-03 07:00:00,6.0,99.9,6397.0
Store 02,Customer 1039,35858.0,Sports,2006-03-02 07:00:00,9.0,76.5,6398.0
Store 13,Customer 664,19922.0,Electronics,2005-06-16 07:00:00,9.0,26.5,6399.0
Store 13,Customer 1351,52640.0,Clothing,2006-03-10 07:00:00,3.0,65.6,6400.0
Store 01,Customer 299,69249.0,Sports,2005-02-24 07:00:00,9.0,55.0,6401.0
Store 07,Customer 1031,56077.0,Sports,2008-07-11 07:00:00,2.0,32.1,6402.0
Store 08,Customer 503,39564.0,Electronics,2006-11-17 07:00:00,9.0,53.7,6403.0
Store 09,Customer 528,14347.0,Electronics,2006-06-28 07:00:00,8.0,21.1,6404.0
Store 08,Customer 265,71605.0,Sports,2006-02-21 07:00:00,1.0,98.2,6405.0
Store 04,Customer 1550,51226.0,Toys,2008-10-07 07:00:00,2.0,56.4,6406.0
Store 03,Customer 783,87786.0,Books,2008-03-24 07:00:00,2.0,38.5,6407.0
Store 03,Customer 51,79318.0,Movies,2008-03-08 07:00:00,3.0,88.6,6408.0
Store 03,Customer 1519,78540.0,Electronics,2006-03-02 07:00:00,2.0,21.9,6409.0
Store 05,Customer 1208,79704.0,Electronics,2006-02-06 07:00:00,2.0,15.3,6410.0
Store 13,Customer 1729,13390.0,Movies,2006-05-13 07:00:00,8.0,20.0,6411.0
Store 08,Customer 1638,98792.0,Home/Garden,2007-04-19 07:00:00,5.0,38.7,6412.0
Store 02,Customer 301,94344.0,Movies,2006-07-24 07:00:00,8.0,69.4,6413.0
Store 08,Customer 942,89987.0,Sports,2007-08-21 07:00:00,4.0,46.3,6414.0
Store 09,Customer 812,12981.0,Books,2006-11-22 07:00:00,8.0,72.6,6415.0
Store 15,Customer 1627,94881.0,Sports,2006-12-19 07:00:00,4.0,93.9,6416.0
Store 13,Customer 388,16714.0,Movies,2005-09-05 07:00:00,4.0,53.0,6417.0
Store 09,Customer 153,40285.0,Clothing,2008-03-05 07:00:00,6.0,83.0,6418.0
Store 01,Customer 1148,70781.0,Books,2005-07-23 07:00:00,4.0,67.0,6419.0
Store 12,Customer 190,33860.0,Books,2006-12-25 07:00:00,3.0,28.0,6420.0
Store 07,Customer 1831,12948.0,Home/Garden,2007-11-09 07:00:00,6.0,76.1,6421.0
Store 06,Customer 1641,43335.0,Toys,2005-09-18 07:00:00,8.0,19.0,6422.0
Store 07,Customer 1484,79221.0,Electronics,2006-05-03 07:00:00,3.0,22.3,6423.0
Store 09,Customer 987,67364.0,Electronics,2005-10-20 07:00:00,8.0,46.8,6424.0
Store 08,Customer 1007,37095.0,Home/Garden,2005-09-27 07:00:00,1.0,38.2,6425.0
Store 12,Customer 1376,37695.0,Books,2008-03-20 07:00:00,9.0,72.0,6426.0
Store 01,Customer 1084,21201.0,Electronics,2006-12-22 07:00:00,1.0,20.3,6427.0
Store 14,Customer 1162,86327.0,Health,2007-07-19 07:00:00,4.0,46.5,6428.0
Store 15,Customer 1005,83471.0,Sports,2008-07-18 07:00:00,3.0,27.9,6429.0
Store 09,Customer 640,54387.0,Clothing,2005-12-08 07:00:00,2.0,28.8,6430.0
Store 08,Customer 765,10840.0,Toys,2005-11-11 07:00:00,6.0,28.4,6431.0
Store 08,Customer 1625,99287.0,Electronics,2008-10-26 07:00:00,1.0,11.0,6432.0
Store 08,Customer 729,13945.0,Electronics,2008-10-10 07:00:00,4.0,18.4,6433.0
Store 06,Customer 1453,71475.0,Movies,2008-11-09 07:00:00,3.0,88.8,6434.0
Store 15,Customer 1240,20796.0,Home/Garden,2005-07-12 07:00:00,7.0,35.2,6435.0
Store 08,Customer 934,22390.0,Home/Garden,2005-04-26 07:00:00,8.0,84.0,6436.0
Store 09,Customer 233,16398.0,Sports,2005-10-09 07:00:00,4.0,72.4,6437.0
Store 14,Customer 1967,34644.0,Home/Garden,2007-09-06 07:00:00,5.0,75.8,6438.0
Store 04,Customer 175,51637.0,Books,2005-03-16 07:00:00,7.0,76.5,6439.0
Store 15,Customer 680,88305.0,Home/Garden,2008-01-14 07:00:00,2.0,10.1,6440.0
Store 09,Customer 1725,19390.0,Home/Garden,2008-01-29 07:00:00,9.0,87.2,6441.0
Store 09,Customer 1016,36432.0,Clothing,2008-07-31 07:00:00,1.0,70.2,6442.0
Store 10,Customer 1083,22921.0,Toys,2006-03-29 07:00:00,9.0,54.8,6443.0
Store 11,Customer 120,30365.0,Sports,2006-04-23 07:00:00,1.0,68.2,6444.0
Store 06,Customer 1703,81868.0,Health,2006-10-16 07:00:00,9.0,40.4,6445.0
Store 11,Customer 285,54298.0,Clothing,2007-03-04 07:00:00,1.0,66.4,6446.0
Store 13,Customer 1780,71995.0,Health,2007-02-19 07:00:00,1.0,29.9,6447.0
Store 13,Customer 304,66157.0,Toys,2005-11-26 07:00:00,7.0,56.3,6448.0
Store 06,Customer 1112,73057.0,Books,2008-05-17 07:00:00,6.0,95.4,6449.0
Store 10,Customer 1524,64079.0,Toys,2005-09-26 07:00:00,6.0,34.0,6450.0
Store 12,Customer 318,78831.0,Health,2005-11-01 07:00:00,7.0,26.9,6451.0
Store 11,Customer 1152,98421.0,Books,2008-02-07 07:00:00,9.0,56.3,6452.0
Store 13,Customer 245,10750.0,Electronics,2007-09-27 07:00:00,4.0,19.9,6453.0
Store 15,Customer 1547,69336.0,Sports,2005-02-19 07:00:00,1.0,97.0,6454.0
Store 14,Customer 1903,74823.0,Books,2006-01-15 07:00:00,9.0,93.9,6455.0
Store 12,Customer 1817,47321.0,Electronics,2008-01-04 07:00:00,6.0,42.6,6456.0
Store 10,Customer 263,26851.0,Sports,2008-01-18 07:00:00,2.0,19.0,6457.0
Store 03,Customer 960,17292.0,Home/Garden,2006-08-12 07:00:00,4.0,82.4,6458.0
Store 08,Customer 1039,77437.0,Electronics,2007-04-30 07:00:00,3.0,39.9,6459.0
Store 07,Customer 663,46638.0,Health,2005-07-16 07:00:00,1.0,50.3,6460.0
Store 01,Customer 113,91671.0,Books,2005-09-10 07:00:00,4.0,34.7,6461.0
Store 02,Customer 1378,63234.0,Electronics,2005-02-03 07:00:00,4.0,91.3,6462.0
Store 11,Customer 1208,78605.0,Home/Garden,2006-12-30 07:00:00,2.0,23.5,6463.0
Store 11,Customer 159,59473.0,Home/Garden,2006-01-02 07:00:00,8.0,88.4,6464.0
Store 12,Customer 620,33060.0,Home/Garden,2006-12-29 07:00:00,1.0,11.6,6465.0
Store 01,Customer 1570,17155.0,Electronics,2008-05-07 07:00:00,8.0,72.2,6466.0
Store 03,Customer 829,31853.0,Health,2008-11-10 07:00:00,1.0,82.3,6467.0
Store 04,Customer 1986,91350.0,Electronics,2008-04-30 07:00:00,9.0,31.1,6468.0
Store 15,Customer 430,44640.0,Movies,2006-07-13 07:00:00,2.0,46.9,6469.0
Store 15,Customer 1558,33661.0,Toys,2005-03-04 07:00:00,9.0,28.8,6470.0
Store 09,Customer 423,81483.0,Books,2005-05-30 07:00:00,2.0,65.3,6471.0
Store 08,Customer 1132,43976.0,Electronics,2008-05-26 07:00:00,7.0,43.4,6472.0
Store 12,Customer 1561,59769.0,Health,2006-10-05 07:00:00,3.0,30.7,6473.0
Store 09,Customer 940,11075.0,Clothing,2006-06-06 07:00:00,1.0,28.5,6474.0
Store 03,Customer 329,27875.0,Sports,2006-10-10 07:00:00,2.0,54.5,6475.0
Store 14,Customer 1630,26767.0,Health,2008-10-25 07:00:00,7.0,46.2,6476.0
Store 04,Customer 943,60845.0,Toys,2007-09-06 07:00:00,2.0,100.0,6477.0
Store 10,Customer 1975,69618.0,Books,2007-02-13 07:00:00,2.0,64.4,6478.0
Store 11,Customer 1604,86858.0,Sports,2005-07-21 07:00:00,6.0,40.5,6479.0
Store 09,Customer 835,14543.0,Electronics,2006-01-20 07:00:00,5.0,25.4,6480.0
Store 03,Customer 1506,67268.0,Toys,2005-07-16 07:00:00,1.0,64.1,6481.0
Store 11,Customer 1481,99358.0,Home/Garden,2005-03-30 07:00:00,1.0,60.9,6482.0
Store 02,Customer 1302,31948.0,Electronics,2006-10-23 07:00:00,1.0,84.6,6483.0
Store 02,Customer 226,36988.0,Home/Garden,2006-07-19 07:00:00,1.0,18.8,6484.0
Store 05,Customer 873,90044.0,Clothing,2006-10-19 07:00:00,3.0,74.6,6485.0
Store 04,Customer 285,77610.0,Sports,2007-03-13 07:00:00,2.0,55.6,6486.0
Store 08,Customer 317,99646.0,Home/Garden,2008-07-07 07:00:00,7.0,45.1,6487.0
Store 13,Customer 97,71851.0,Toys,2007-06-24 07:00:00,8.0,32.3,6488.0
Store 05,Customer 1407,93697.0,Toys,2007-05-12 07:00:00,5.0,67.1,6489.0
Store 09,Customer 1039,62822.0,Books,2007-01-31 07:00:00,4.0,49.9,6490.0
Store 02,Customer 89,21505.0,Books,2006-12-20 07:00:00,7.0,13.8,6491.0
Store 04,Customer 1842,75236.0,Home/Garden,2008-11-26 07:00:00,2.0,12.1,6492.0
Store 08,Customer 1749,65607.0,Books,2007-07-20 07:00:00,6.0,10.4,6493.0
Store 01,Customer 425,14563.0,Electronics,2006-06-22 07:00:00,6.0,12.8,6494.0
Store 09,Customer 559,32211.0,Toys,2007-08-01 07:00:00,8.0,69.8,6495.0
Store 01,Customer 1804,29331.0,Sports,2005-03-22 07:00:00,9.0,43.8,6496.0
Store 09,Customer 1767,22965.0,Health,2008-03-28 07:00:00,7.0,45.0,6497.0
Store 08,Customer 1884,69761.0,Clothing,2008-06-03 07:00:00,3.0,94.2,6498.0
Store 01,Customer 1625,10835.0,Toys,2008-07-20 07:00:00,2.0,82.9,6499.0
Store 01,Customer 744,92141.0,Home/Garden,2007-08-24 07:00:00,8.0,17.3,6500.0
Store 11,Customer 140,60223.0,Health,2007-06-15 07:00:00,4.0,76.7,6501.0
Store 13,Customer 1208,92297.0,Electronics,2005-12-06 07:00:00,3.0,42.0,6502.0
Store 04,Customer 1707,80560.0,Electronics,2008-08-22 07:00:00,1.0,81.8,6503.0
Store 03,Customer 1653,50991.0,Movies,2006-02-04 07:00:00,6.0,26.9,6504.0
Store 02,Customer 1206,25567.0,Health,2006-12-17 07:00:00,8.0,62.2,6505.0
Store 06,Customer 1626,52710.0,Toys,2008-05-06 07:00:00,8.0,61.6,6506.0
Store 01,Customer 1648,61326.0,Electronics,2006-02-14 07:00:00,2.0,25.8,6507.0
Store 08,Customer 1642,37345.0,Books,2008-02-03 07:00:00,8.0,55.2,6508.0
Store 02,Customer 1992,72000.0,Health,2006-03-15 07:00:00,4.0,44.1,6509.0
Store 09,Customer 1905,62781.0,Books,2007-07-03 07:00:00,4.0,61.2,6510.0
Store 14,Customer 834,55750.0,Books,2006-09-13 07:00:00,4.0,39.9,6511.0
Store 14,Customer 1720,19994.0,Health,2007-04-03 07:00:00,5.0,47.5,6512.0
Store 05,Customer 1703,47128.0,Movies,2007-11-09 07:00:00,3.0,29.5,6513.0
Store 03,Customer 1820,44605.0,Health,2005-05-07 07:00:00,8.0,85.6,6514.0
Store 08,Customer 1192,28359.0,Electronics,2005-03-20 07:00:00,8.0,48.9,6515.0
Store 04,Customer 1304,70413.0,Clothing,2008-05-20 07:00:00,6.0,16.4,6516.0
Store 09,Customer 377,73777.0,Health,2005-06-28 07:00:00,7.0,22.9,6517.0
Store 05,Customer 83,71729.0,Books,2006-10-07 07:00:00,3.0,25.0,6518.0
Store 09,Customer 1624,15343.0,Movies,2006-07-24 07:00:00,4.0,91.4,6519.0
Store 07,Customer 168,16448.0,Books,2006-12-10 07:00:00,6.0,68.2,6520.0
Store 03,Customer 1658,98149.0,Books,2005-12-18 07:00:00,8.0,97.9,6521.0
Store 04,Customer 736,40722.0,Books,2005-11-29 07:00:00,8.0,99.3,6522.0
Store 03,Customer 622,25856.0,Movies,2008-02-18 07:00:00,8.0,65.8,6523.0
Store 15,Customer 1325,25372.0,Toys,2006-07-25 07:00:00,7.0,52.4,6524.0
Store 07,Customer 253,87459.0,Clothing,2008-11-06 07:00:00,3.0,59.4,6525.0
Store 04,Customer 1785,82682.0,Home/Garden,2005-07-20 07:00:00,5.0,33.3,6526.0
Store 01,Customer 309,73776.0,Movies,2006-01-13 07:00:00,8.0,80.7,6527.0
Store 07,Customer 1509,21248.0,Electronics,2006-10-22 07:00:00,8.0,12.5,6528.0
Store 08,Customer 447,43073.0,Home/Garden,2005-07-08 07:00:00,1.0,36.9,6529.0
Store 01,Customer 796,36226.0,Clothing,2007-04-08 07:00:00,5.0,76.0,6530.0
Store 11,Customer 1569,76465.0,Sports,2007-06-10 07:00:00,4.0,55.9,6531.0
Store 15,Customer 987,86528.0,Books,2006-12-29 07:00:00,6.0,93.8,6532.0
Store 11,Customer 950,52863.0,Books,2007-10-26 07:00:00,3.0,79.8,6533.0
